tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
819413311108378625,UMESHKUMARBJP,2017-01-12T05:18:51+00:00,Youth can bring digital revolution in India.  #Youth4DigitalGovernance .... HAPPY YOUVA DIVAS @BJYM @poonam_mahajan https://t.co/LcyFRWCIBG,en,0,0,0,['Youth4DigitalGovernance']
819108774002704384,UMESHKUMARBJP,2017-01-11T09:08:44+00:00,#Youth4DigitalGovernance @BJYM @poonam_mahajan https://t.co/hO0Voyro0B,und,0,0,0,['Youth4DigitalGovernance']
819057002320171008,abhilashBJPmp,2017-01-11T05:43:01+00:00,"युवा मोर्चा मध्यप्रदेश 
#Youth4DigitalGovernance @poonam_mahajan https://t.co/17VCGTRh4Q",mr,1,9,32,['Youth4DigitalGovernance']
819054410206617601,abhilashBJPmp,2017-01-11T05:32:43+00:00,"युवा मोर्चा मध्यप्रदेश  यूथ फ़ॉर डिजिटल क्रांति 
#Youth4DigitalGovernance @poonam_mahajan https://t.co/7c8RTlH2yv",hi,2,8,42,['Youth4DigitalGovernance']
817302981833998336,ideveshchandel,2017-01-06T09:33:10+00:00,"#Youth4DigitalGovernance
Digital awareness in Bhanjal panchayat of Gagret constituency. Ex Minister Sh Praveen Sharma ji presided over as CG https://t.co/C5jrVUuUAR",en,1,0,3,['Youth4DigitalGovernance']
816712218595229697,AyushPanwar08,2017-01-04T18:25:41+00:00,"Retweeted Poonam Mahajan (@poonam_mahajan):

#Youth4DigitalGovernance https://t.co/mTKIfmMopw https://t.co/IsFdtG9wlD",tl,0,0,0,['Youth4DigitalGovernance']
816557654734733312,umakantpatnayak,2017-01-04T08:11:30+00:00,Nat President @poonam_mahajan ji reviewing 2day   #Youth4DigitalGovernance program of @BJYM @narendramodi @AmitShah @dpradhanbjp @BJP4India,en,0,0,1,['Youth4DigitalGovernance']
816189151825588224,SoodShubhankar,2017-01-03T07:47:12+00:00,"Press update from yesterday's Meeting
#Youth4DigitalGovernance #IPayDigitally 
#TeamDigitalHP https://t.co/7pHAMd6I0D",en,0,0,0,"['Youth4DigitalGovernance', 'IPayDigitally', 'TeamDigitalHP']"
815513605831438336,ideveshchandel,2017-01-01T11:02:49+00:00,"#Youth4DigitalGovernance
@BJYM Distt Solan #DigitalPaisa convenor Sh Abhimanyu in Shamti Panchayat for digital awareness. @poonam_mahajan https://t.co/iiBa7A5U0A",in,0,0,0,"['Youth4DigitalGovernance', 'DigitalPaisa']"
815088476425027584,RaghavendraBJP,2016-12-31T06:53:31+00:00,"Youth bring an energy and idealism that is unparalleled: @narendramodi 

#Youth4DigitalGovernance
#TransformingIndia
#IndiaStandsUnited https://t.co/hWEYEuseWE",en,0,0,1,"['Youth4DigitalGovernance', 'TransformingIndia', 'IndiaStandsUnited']"
