tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
1222924592966074368,LdpsVajid,2020-01-30T16:48:38+00:00,"@anupam_priya_1 #गोपाल_हिंदुत्वआतंकवादी 
#गोडसे_मुर्दाबाद 
#गोडसे_की_नाजायJ_ओलाD 
#गांधीजी_के_हत्यारे_आज_भी_जिंदा_हैं 
#गोपाल_हिंदुत्वआतंकवादी 
#bjpburningbharat",und,0,0,0,"['गोपाल_हिंदुत्वआतंकवादी', 'गोडसे_मुर्दाबाद', 'गोडसे_की_नाजायJ_ओलाD', 'गांधीजी_के_हत्यारे_आज_भी_जिंदा_हैं', 'गोपाल_हिंदुत्वआतंकवादी', 'bjpburningbharat']"
1222496439894528001,SmitiSaha,2020-01-29T12:27:18+00:00,"@HardeepSPuri All the bjp ministers do is petty and dirty politics .. if there was any real work happening, country wouldnt be in this state.. great job making us a banana republic .. but remember u are showing your real face to your own voters #bjpburningbharat #AirIndia #indigoairlines",en,0,0,0,"['bjpburningbharat', 'AirIndia', 'indigoairlines']"
1222183950375768066,AjitaPande,2020-01-28T15:45:35+00:00,2 days to go fir the death of #MahatmaGandhiat150  we hear a union minister say #GoliGaaliPolitics  and saying #RahulGandhi and #ArvindKejriwal  are gaddaar #BJPBurningBharat,en,0,2,5,"['MahatmaGandhiat150', 'GoliGaaliPolitics', 'RahulGandhi', 'ArvindKejriwal', 'BJPBurningBharat']"
1222037893490675712,MissyPetunia,2020-01-28T06:05:12+00:00,"https://t.co/BljBm2lkuX

#BJPLeDoobi 
#BJPBurningBharat 🇮🇳 https://t.co/uREMjqWApa",und,0,1,3,"['BJPLeDoobi', 'BJPBurningBharat']"
1221741654278672384,AjitaPande,2020-01-27T10:28:03+00:00,"Nation states like Russia , Yugoslavia , Pakistan  broke up . India continued proud and glorious . #CAA_NRC_NPR  we cannot let it go . #CAA  pis undoing it. #IndiaAgainstCAA #BJPBurningBharat",en,0,1,5,"['CAA_NRC_NPR', 'CAA', 'IndiaAgainstCAA', 'BJPBurningBharat']"
1221463012776656896,MdHafiz59473117,2020-01-26T16:00:50+00:00,"#NathuRamGodse per bahut pyar jhalak raha he Mr #GodseGang dalal @sardanarohit
#IndiaAgainstCAA_NRC
#BJPBurningBharat
#ShaheenBaghProtest https://t.co/70kkimI5xT https://t.co/NJovNe6hDI",in,0,0,2,"['NathuRamGodse', 'GodseGang', 'IndiaAgainstCAA_NRC', 'BJPBurningBharat', 'ShaheenBaghProtest']"
1221027006265143296,SaMEntrenador,2020-01-25T11:08:18+00:00,"@cmsrajesh @RadhikaBarman5 @Nehr_who @BharatEkMauj @karanku100 @RoflGandhi_ @Bolapanchi @vikasaayega  
@HaftaWasooli 
@mazii1000
@TheDeshBhakt
@pbhushan1
@kaushikcbasu
@AGalleryofDream 
@being_aadmi
@thepeeinghuman 
#BJPburningIndia #BJPBurningBharat
#Modi_Divider_In_Chief",und,1,0,0,"['BJPburningIndia', 'BJPBurningBharat', 'Modi_Divider_In_Chief']"
1220727351203586050,sensible56,2020-01-24T15:17:35+00:00,"#ModiLies
#ModiMadeDisaster
#BJPBurningBharat
#BJPKillsEconomy https://t.co/yccs2sF0e6",und,0,0,0,"['ModiLies', 'ModiMadeDisaster', 'BJPBurningBharat', 'BJPKillsEconomy']"
1220181199663943680,sensible56,2020-01-23T03:07:22+00:00,"#DemocracyInPeril
#BJPagainstDemocracy
#BJPBurningBharat https://t.co/aWOdkV8IGB",und,0,0,0,"['DemocracyInPeril', 'BJPagainstDemocracy', 'BJPBurningBharat']"
1219995957858918402,ehteshamazmi007,2020-01-22T14:51:17+00:00,#bjpburningbharat 💔 https://t.co/0Xs0baZi1W,und,0,0,0,['bjpburningbharat']
1219807636989677569,sensible56,2020-01-22T02:22:58+00:00,"#ShaheenBagh
#ShaheenBaghProtest
#CAA_NRC_Protest
#BJPBurningBharat https://t.co/fuYkVF50kO",und,0,0,0,"['ShaheenBagh', 'ShaheenBaghProtest', 'CAA_NRC_Protest', 'BJPBurningBharat']"
1219414586572427264,mkanwar79,2020-01-21T00:21:07+00:00,#IndiaAgainstCAA_NRC #BJPFakeITCell #bjpburningbharat @RanaAyyub @BBCWorld @ndtvindia @nytopinion @washingtonpost https://t.co/52BPIWTkya,und,0,0,0,"['IndiaAgainstCAA_NRC', 'BJPFakeITCell', 'bjpburningbharat']"
